PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
Tsc22d1,TSC22 domain family protein 1;TSC22 domain family protein 1;TSC22 domain family protein 1;TSC22 domain family protein 1;TSC22 domain family protein 1;Isoform 2 of TSC22 domain family protein 1;Isoform 3 of TSC22 domain family protein 1,D3YW86;D3Z0V7;E9QLZ1;H3BLI9;P62500;P62500-2;P62500-3,D3YW86_MOUSE;D3Z0V7_MOUSE;E9QLZ1_MOUSE;H3BLI9_MOUSE;T22D1_MOUSE;T22D1_MOUSE;T22D1_MOUSE,";;;;nucleus,cytoplasm;;",";;;;transcription, DNA-templated,regulation of transcription, DNA-templated,positive regulation of cell proliferation,positive regulation of apoptotic process,negative regulation of apoptotic process;;",";;;;transcription factor activity, sequence-specific DNA binding,protein binding;;",2.12E-07,3,4,3,4,2,4,1,Filtered,3,4,3,4,2,4,1,Filtered,11.55671692,39.24097824,8.476472855,20.05621338,8.120892525,70.02169037,7.710182667,Filtered
Mrps17,"28S ribosomal protein S17, mitochondrial (Fragment);28S ribosomal protein S17, mitochondrial (Fragment);28S ribosomal protein S17, mitochondrial",D3YWF8;D3Z198;Q9CQE3,D3YWF8_MOUSE;D3Z198_MOUSE;RT17_MOUSE,";;mitochondrion,mitochondrial small ribosomal subunit",;;mitochondrial translation,";;structural constituent of ribosome,rRNA binding",1.65E-08,2,2,2,2,2,1,2,Filtered,2,2,2,2,2,1,2,Filtered,26.88433075,4.780419827,19.05546761,25.69294357,23.01499557,24.9758091,23.15200806,Filtered
Tm9sf1,Transmembrane 9 superfamily member (Fragment);Transmembrane 9 superfamily member;Transmembrane 9 superfamily member;Transmembrane 9 superfamily member 1,D3YWH4;D3Z6X7;D6RGM8;Q9DBU0,D3YWH4_MOUSE;D3Z6X7_MOUSE;D6RGM8_MOUSE;TM9S1_MOUSE,";;;autophagosome membrane,lysosomal membrane,integral component of membrane,cytoplasmic vesicle",";;;autophagy,biological_process",;;;molecular_function,0.000624099,2,1,2,2,1,2,2,Filtered,2,1,2,2,1,2,2,Filtered,10.81102943,43.42623138,16.31190491,24.551548,25.09383965,3.474321842,7.992323399,Filtered
Map7,Ensconsin;Ensconsin;Ensconsin;Isoform 2 of Ensconsin,D3YWN7;E9QMU3;O88735;O88735-2,D3YWN7_MOUSE;E9QMU3_MOUSE;MAP7_MOUSE;MAP7_MOUSE,";;cytosol,microtubule,plasma membrane,microtubule cytoskeleton,basolateral plasma membrane,perinuclear region of cytoplasm;",";;cell morphogenesis,microtubule bundle formation,glycosphingolipid metabolic process,response to osmotic stress,nucleus organization,germ cell development,spermatogenesis,cell proliferation,fertilization,response to retinoic acid,Leydig cell differentiation,organ growth,homeostasis of number of cells,Sertoli cell development,protein localization to plasma membrane;",";;receptor binding,structural molecule activity,protein binding;",2.32E-11,4,4,3,1,3,4,2,Filtered,4,4,3,1,3,4,2,Filtered,3.259401321,4.616328716,6.935678482,0.685034156,5.353129387,1.483199,3.568130016,Filtered
Gnpda2,Glucosamine-6-phosphate isomerase;Glucosamine-6-phosphate isomerase 2;Isoform 2 of Glucosamine-6-phosphate isomerase 2,D3YWR1;Q9CRC9;Q9CRC9-2,D3YWR1_MOUSE;GNPI2_MOUSE;GNPI2_MOUSE,";nucleus,cytoplasm;",";carbohydrate metabolic process,N-acetylglucosamine metabolic process;",;glucosamine-6-phosphate deaminase activity;,0.001487369,1,3,Filtered,2,Filtered,1,1,Filtered,0,3,Filtered,2,Filtered,1,0,Filtered,NaN,1.962089539,Filtered,1.553591013,Filtered,1.467395782,NaN,Filtered
Fuom,Fucose mutarotase;Fucose mutarotase (Fragment);Fucose mutarotase;Isoform 2 of Fucose mutarotase,D3YWS7;F6SJM7;Q8R2K1;Q8R2K1-2,D3YWS7_MOUSE;F6SJM7_MOUSE;FUCM_MOUSE;FUCM_MOUSE,;;cellular_component;,";;fucose metabolic process,fucosylation,negative regulation of neuron differentiation,female mating behavior;",";;racemase and epimerase activity, acting on carbohydrates and derivatives,fucose binding;",4.04E-11,3,3,3,2,3,3,3,Filtered,3,3,3,2,3,3,3,Filtered,29.63193321,20.9849205,36.65723038,16.93326759,28.26873779,30.53434181,37.29728699,Filtered
Hnrnph3,"MCG11326, isoform CRA_b;MCG11326, isoform CRA_a",D3YWT1;D3Z3N4,D3YWT1_MOUSE;D3Z3N4_MOUSE,";nucleus,nucleoplasm",";biological_process,epithelial cell differentiation",;RNA binding,3.72E-05,3,3,3,4,3,2,2,Filtered,3,3,3,4,3,2,2,Filtered,18.52902985,17.85304451,10.68806171,28.84214592,8.407439232,22.87557602,14.66476727,Filtered
Tmem109,Transmembrane protein 109;Transmembrane protein 109 (Fragment);Transmembrane protein 109 (Fragment);Transmembrane protein 109 (Fragment);Transmembrane protein 109,D3YX08;D3Z0I8;D3Z3Z2;D3Z7P2;Q3UBX0,D3YX08_MOUSE;D3Z0I8_MOUSE;D3Z3Z2_MOUSE;D3Z7P2_MOUSE;TM109_MOUSE,";;;;nuclear outer membrane,endoplasmic reticulum,integral component of membrane,nuclear membrane,sarcoplasmic reticulum membrane,extracellular exosome",";;;;ion transport,regulation of ion transmembrane transport,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,negative regulation of cell death,cellular response to gamma radiation",";;;;voltage-gated ion channel activity,protein binding",2.75E-07,2,2,2,2,2,2,1,Filtered,2,2,2,2,2,2,1,Filtered,17.39369965,26.60176086,19.16839218,9.305260658,4.776421547,11.47238731,11.96796417,Filtered
Htra2,"Serine protease HTRA2, mitochondrial;Serine protease HTRA2, mitochondrial",D3YX27;Q9JIY5,D3YX27_MOUSE;HTRA2_MOUSE,";chromatin,nucleus,mitochondrion,mitochondrial intermembrane space,cytosol,cytoskeleton,cytoplasmic side of plasma membrane,membrane,mitochondrial membrane,CD40 receptor complex,serine-type endopeptidase complex",";proteolysis,ceramide metabolic process,mitochondrion organization,aging,adult walking behavior,adult locomotory behavior,intrinsic apoptotic signaling pathway in response to DNA damage,response to herbicide,positive regulation of mitochondrion organization,positive regulation of cell death,pentacyclic triterpenoid metabolic process,forebrain development,cellular response to oxidative stress,cellular response to heat,cellular response to interferon-beta,regulation of multicellular organism growth,positive regulation of apoptotic process,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,cellular protein catabolic process,neuron development,negative regulation of cell death,protein homotrimerization,cellular response to retinoic acid,cellular response to growth factor stimulus,intrinsic apoptotic signaling pathway,positive regulation of protein targeting to mitochondrion,negative regulation of mitophagy in response to mitochondrial depolarization,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway",";serine-type endopeptidase activity,protein binding,peptidase activity,serine-type peptidase activity,identical protein binding",1.84E-06,5,5,6,4,5,6,5,Filtered,5,5,6,4,5,6,5,Filtered,22.88328171,28.6434021,23.53131866,24.50256538,20.4168148,19.4600296,21.24647713,Filtered
Hmox2,Heme oxygenase 2 (Fragment);Heme oxygenase 2,D3YX62;O70252,D3YX62_MOUSE;HMOX2_MOUSE,";endoplasmic reticulum,plasma membrane,membrane",";response to hypoxia,heme oxidation,response to oxidative stress,heme catabolic process,iron ion homeostasis",";heme oxygenase (decyclizing) activity,heme binding,metal ion binding",3.40E-05,3,4,3,2,3,5,4,Filtered,3,4,3,2,3,5,4,Filtered,10.36567402,13.80661678,11.06192684,16.30331993,11.46943665,16.53645325,12.38368702,Filtered
C7,Oxidation resistance protein 1,D3YXF5,D3YXF5_MOUSE,"membrane attack complex,extracellular exosome","cellular sodium ion homeostasis,immune response",,4.43E-23,3,10,3,18,3,8,2,Filtered,3,10,3,18,3,8,2,Filtered,14.2683754,6.772340775,8.750062943,191.0607147,9.140795708,13.41439342,11.68017864,Filtered
Safb,Scaffold attachment factor B1,D3YXK2;S4R1M2,SAFB1_MOUSE;S4R1M2_MOUSE,"nucleus,nucleoplasm;","transcription, DNA-templated,intracellular estrogen receptor signaling pathway,growth,hormone metabolic process,positive regulation of transcription from RNA polymerase II promoter,regulation of mRNA processing;","core promoter binding,chromatin binding,double-stranded DNA binding,RNA binding,protein binding,sequence-specific DNA binding;",8.72E-14,2,6,5,5,8,9,4,Filtered,2,6,5,5,8,9,4,Filtered,13.60820675,48.12260437,12.3801403,21.63424683,12.47364235,22.44761276,9.056044579,Filtered
Ap1s1,AP-1 complex subunit sigma-1A (Fragment);AP-1 complex subunit sigma-1A (Fragment);AP-1 complex subunit sigma-1A (Fragment);AP-1 complex subunit sigma-1A,D3YXN0;D3Z0D6;D3Z268;P61967,D3YXN0_MOUSE;D3Z0D6_MOUSE;D3Z268_MOUSE;AP1S1_MOUSE,";;;Golgi apparatus,trans-Golgi network,cytosol,clathrin-coated pit,membrane,AP-1 adaptor complex,terminal bouton,intracellular membrane-bounded organelle,extracellular exosome",";;;intracellular protein transport,response to virus,vesicle-mediated transport,retrograde transport, endosome to Golgi",";;;protein binding,protein transporter activity",1.21E-05,3,3,2,3,3,3,3,Filtered,3,3,2,3,3,3,3,Filtered,24.4867382,30.49250412,24.26559258,32.20249176,23.2042408,36.8888588,25.70121193,Filtered
Klc2,Kinesin light chain 2,D3YXZ3;O88448;Q91YS4,D3YXZ3_MOUSE;KLC2_MOUSE;Q91YS4_MOUSE,";cytoplasm,cytosol,kinesin complex,microtubule,membrane,ciliary rootlet,neuron projection,protein complex;",";microtubule-based movement,axo-dendritic transport;",";microtubule motor activity,protein binding,kinesin binding,cadherin binding;",1.82E-09,5,7,4,5,5,5,4,Filtered,5,7,4,5,5,5,4,Filtered,8.265127182,10.05274963,8.505970001,13.94417953,7.633975506,12.44165802,4.340033054,Filtered
Rbm47,RNA-binding protein 47;RNA-binding protein 47;Isoform 2 of RNA-binding protein 47,D3YXZ5;Q91WT8;Q91WT8-2,D3YXZ5_MOUSE;RBM47_MOUSE;RBM47_MOUSE,;nucleus;,";hematopoietic progenitor cell differentiation,cytidine to uridine editing;",";RNA binding,protein binding;",3.63E-41,7,8,8,7,10,8,10,Filtered,7,8,8,7,10,8,10,Filtered,35.748806,51.48241425,39.29344177,36.48564148,36.74468613,36.26004028,32.03411484,Filtered
Drap1,Dr1-associated corepressor,D3YY09;F6T9K1;Q9D6N5,D3YY09_MOUSE;F6T9K1_MOUSE;NC2A_MOUSE,;;nucleus,";;negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated",";;DNA binding,transcription corepressor activity,protein binding,transcription factor binding,identical protein binding,protein heterodimerization activity",0.000756856,1,2,1,1,2,2,1,Filtered,1,2,1,1,2,2,1,Filtered,5.24016571,2.109581232,7.707512379,12.86064529,10.91296673,12.23532963,12.21609402,Filtered
Cutc,Copper homeostasis protein cutC homolog (Fragment);Copper homeostasis protein cutC homolog;Copper homeostasis protein cutC homolog,D3YY50;F8WHX2;Q9D8X1,D3YY50_MOUSE;F8WHX2_MOUSE;CUTC_MOUSE,";;nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol",";;protein tetramerization,copper ion homeostasis",;;copper ion binding,1.17E-13,2,4,2,2,2,2,2,Filtered,2,4,2,2,2,2,2,Filtered,7.176814079,3.856258392,4.73932457,1.801312804,7.049675941,9.976309776,9.148963928,Filtered
Vps29,Vacuolar protein sorting-associated protein 29 (Fragment);Vacuolar protein sorting-associated protein 29;Vacuolar protein sorting-associated protein 29;Isoform 2 of Vacuolar protein sorting-associated protein 29,D3YYD5;D3Z645;Q9QZ88;Q9QZ88-2,D3YYD5_MOUSE;D3Z645_MOUSE;VPS29_MOUSE;VPS29_MOUSE,";;endosome,cytosol,endosome membrane,retromer complex,retromer, cargo-selective complex,intracellular membrane-bounded organelle,extracellular exosome;",";;intracellular protein transport,Golgi to vacuole transport,retrograde transport, endosome to Golgi,retrograde transport, endosome to plasma membrane;",";;protein binding,zinc ion binding,protein transporter activity;",5.93E-42,8,8,7,9,7,7,8,Filtered,8,8,7,9,7,7,8,Filtered,78.31850433,72.07604218,83.87876892,83.03258514,81.5322876,86.42591858,71.46651459,Filtered
Anp32a,Acidic leucine-rich nuclear phosphoprotein 32 family member A (Fragment);Acidic leucine-rich nuclear phosphoprotein 32 family member A;Acidic leucine-rich nuclear phosphoprotein 32 family member A,D3YYE1;D3Z7M9;O35381,D3YYE1_MOUSE;D3Z7M9_MOUSE;AN32A_MOUSE,";;nucleus,cytoplasm,endoplasmic reticulum,nuclear matrix,perinuclear region of cytoplasm",";;transcription, DNA-templated,regulation of transcription, DNA-templated,nucleocytoplasmic transport,regulation of apoptotic process,nucleosome assembly,histone exchange",";;protein binding,histone binding",1.31E-22,11,12,10,10,11,12,11,Filtered,11,12,10,10,11,12,11,Filtered,132.4455719,299.4176941,145.0054169,242.7863922,158.7366486,245.7447815,159.1148071,Filtered
Gm10093;Hdac1,Histone deacetylase;Histone deacetylase 1,D3YYI8;O09106,D3YYI8_MOUSE;HDAC1_MOUSE,"nucleus;histone deacetylase complex,chromatin,nuclear chromatin,heterochromatin,nucleus,nucleoplasm,transcription factor complex,cytoplasm,cytosol,Sin3 complex,NuRD complex,transcriptional repressor complex,neuronal cell body,protein complex","transcription, DNA-templated,regulation of transcription, DNA-templated,histone H3 deacetylation;negative regulation of transcription from RNA polymerase II promoter,chromatin silencing at rDNA,chromatin organization,methylation-dependent chromatin silencing,transcription, DNA-templated,protein deacetylation,endoderm development,circadian rhythm,positive regulation of cell proliferation,epidermal cell differentiation,negative regulation of gene expression,positive regulation of receptor biosynthetic process,histone deacetylation,hippocampus development,neuron differentiation,circadian regulation of gene expression,odontogenesis of dentin-containing tooth,embryonic digit morphogenesis,ATP-dependent chromatin remodeling,negative regulation of apoptotic process,negative regulation of I-kappaB kinase/NF-kappaB signaling,negative regulation by host of viral transcription,negative regulation of transcription, DNA-templated,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,positive regulation of oligodendrocyte differentiation,negative regulation of androgen receptor signaling pathway,hair follicle placode formation,eyelid development in camera-type eye,fungiform papilla formation,histone H3 deacetylation,histone H4 deacetylation,negative regulation of canonical Wnt signaling pathway,negative regulation of intrinsic apoptotic signaling pathway","NAD-dependent histone deacetylase activity (H3-K14 specific),metal ion binding;transcription regulatory region sequence-specific DNA binding,core promoter sequence-specific DNA binding,core promoter binding,RNA polymerase II transcription factor binding,RNA polymerase II repressing transcription factor binding,RNA polymerase II transcription corepressor activity,p53 binding,DNA binding,chromatin binding,transcription factor activity, sequence-specific DNA binding,transcription corepressor activity,histone deacetylase activity,protein binding,transcription factor binding,deacetylase activity,enzyme binding,NAD-dependent histone deacetylase activity (H3-K14 specific),protein deacetylase activity,activating transcription factor binding,Krueppel-associated box domain binding,histone deacetylase binding,transcription regulatory region DNA binding,protein N-terminus binding,NF-kappaB binding,repressing transcription factor binding,promoter-specific chromatin binding,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,nucleosomal DNA binding",2.81E-05,4,6,4,4,4,5,2,Filtered,4,6,4,4,4,5,2,Filtered,20.70484543,8.543013573,26.6544075,65.61608887,32.28998566,65.63661957,22.11573029,Filtered
Abhd11,"Abhydrolase domain containing 11, isoform CRA_b;Protein ABHD11",D3YYK0;Q8K4F5,D3YYK0_MOUSE;ABHDB_MOUSE,;mitochondrion,;,;hydrolase activity,4.88E-35,5,4,6,3,7,4,5,Filtered,5,4,6,3,7,4,5,Filtered,57.51251984,53.4248085,68.06545258,28.80819702,68.48960114,30.10225296,36.49241638,Filtered
Mapre2,Microtubule-associated protein RP/EB family member 2 (Fragment);Microtubule-associated protein RP/EB family member 2;Microtubule-associated protein RP/EB family member 2;Isoform 2 of Microtubule-associated protein RP/EB family member 2,D3YYK8;E9Q6X0;Q8R001;Q8R001-2,D3YYK8_MOUSE;E9Q6X0_MOUSE;MARE2_MOUSE;MARE2_MOUSE,";;cytoplasm,microtubule plus-end;",";;cell cycle,cell division;",";;protein binding,microtubule binding,identical protein binding;",7.99E-12,4,6,5,3,6,4,5,Filtered,4,6,5,3,6,4,5,Filtered,13.66719055,9.839075089,10.50518799,9.303993225,9.699260712,11.63565254,12.6624527,Filtered
Atp1a2,Sodium/potassium-transporting ATPase subunit alpha;Sodium/potassium-transporting ATPase subunit alpha-2,D3YYN7;Q6PIE5,D3YYN7_MOUSE;AT1A2_MOUSE,";cytoplasm,endosome,plasma membrane,sodium:potassium-exchanging ATPase complex,caveola,intercalated disc,membrane,T-tubule,sarcolemma,dendritic spine,myelin sheath,extracellular vesicle",";neurotransmitter uptake,regulation of the force of heart contraction,regulation of respiratory gaseous exchange by neurological system process,cellular sodium ion homeostasis,regulation of muscle contraction,regulation of smooth muscle contraction,regulation of striated muscle contraction,regulation of blood pressure,adult locomotory behavior,visual learning,potassium ion import,establishment or maintenance of transmembrane electrochemical gradient,ATP hydrolysis coupled proton transport,regulation of vasoconstriction,cellular potassium ion homeostasis,response to nicotine,sodium ion export from cell,locomotion,negative regulation of heart contraction,negative regulation of striated muscle contraction,ATP metabolic process,negative regulation of cytosolic calcium ion concentration,cellular response to mechanical stimulus,cellular response to steroid hormone stimulus,regulation of cardiac muscle cell contraction,negative regulation of calcium:sodium antiporter activity,response to glycoside",";sodium:potassium-exchanging ATPase activity,protein binding,chaperone binding,steroid hormone binding,ATP binding,drug binding,ATPase activity,potassium ion binding,sodium ion binding",1.52E-13,3,Filtered,2,2,2,3,2,Filtered,3,Filtered,2,2,2,3,2,Filtered,27.6129055,Filtered,29.1513176,31.25935364,43.6624527,3.785784483,20.42853165,Filtered
Amy1,Alpha-amylase 1 (Fragment);Alpha-amylase 1,D3YYQ5;P00687,D3YYQ5_MOUSE;AMY1_MOUSE,";extracellular space,extracellular exosome",;carbohydrate catabolic process,";alpha-amylase activity,calcium ion binding,amylase activity,chloride ion binding,Requires Ontology",8.55E-05,1,1,Filtered,2,Filtered,2,1,Filtered,1,1,Filtered,2,Filtered,2,1,Filtered,6.657288074,6.046946526,Filtered,16.66562462,Filtered,4.627597809,4.542156219,Filtered
P2rx4,P2X purinoceptor 4;P2X purinoceptor;P2X purinoceptor 4;Isoform b of P2X purinoceptor 4;Isoform c of P2X purinoceptor 4;Isoform d of P2X purinoceptor 4;P2X purinoceptor;P2X purinoceptor,D3YYR5;D3Z5U5;Q9JJX6;Q9JJX6-2;Q9JJX6-3;Q9JJX6-4;Q9Z256;Q9Z257,D3YYR5_MOUSE;D3Z5U5_MOUSE;P2RX4_MOUSE;P2RX4_MOUSE;P2RX4_MOUSE;P2RX4_MOUSE;Q9Z256_MOUSE;Q9Z257_MOUSE,";;integral component of nuclear inner membrane,lysosomal membrane,integral component of plasma membrane,membrane,cell junction,apical part of cell,perinuclear region of cytoplasm,extracellular exosome,postsynapse;;;;;",";;nitric oxide biosynthetic process,transport,calcium ion transport,signal transduction,regulation of blood pressure,positive regulation of calcium ion transport into cytosol,negative regulation of cardiac muscle hypertrophy,response to ATP,ion transmembrane transport,response to fluid shear stress,purinergic nucleotide receptor signaling pathway,vasodilation,positive regulation of blood vessel endothelial cell migration,positive regulation of calcium-mediated signaling,membrane depolarization,regulation of cardiac muscle contraction,relaxation of cardiac muscle,excitatory postsynaptic potential,cellular response to ATP,apoptotic signaling pathway,cation transmembrane transport,positive regulation of endothelial cell chemotaxis;;;;;",";;purinergic nucleotide receptor activity,extracellular ATP-gated cation channel activity,ATP binding,cadherin binding;;;;;",2.38E-05,2,3,Filtered,2,Filtered,3,2,Filtered,2,3,Filtered,2,Filtered,3,2,Filtered,15.70381832,9.337576866,Filtered,15.11221123,Filtered,18.28609085,14.09976673,Filtered
Mgll,Monoglyceride lipase,D3YYS6;E9Q3B9;O35678,D3YYS6_MOUSE;E9Q3B9_MOUSE;MGLL_MOUSE,";;nucleoplasm,cytosol,extrinsic component of membrane,axon,varicosity,synapse",";;fatty acid biosynthetic process,regulation of signal transduction,arachidonic acid metabolic process,triglyceride catabolic process,regulation of axon extension,acylglycerol catabolic process,regulation of inflammatory response,regulation of sensory perception of pain,long term synaptic depression,regulation of endocannabinoid signaling pathway",";;protein homodimerization activity,acylglycerol lipase activity",2.59E-06,5,1,5,4,5,5,4,Filtered,5,1,5,4,5,5,4,Filtered,15.30144405,2.994520664,16.19590569,9.20032692,14.38560581,17.89740753,12.40720177,Filtered
