PG.Qvalue,PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
2.70E-05,Mrpl2,"39S ribosomal protein L2, mitochondrial;39S ribosomal protein L2, mitochondrial",B1B1D8;Q9D773,B1B1D8_MOUSE;RM02_MOUSE,";mitochondrion,mitochondrial large ribosomal subunit",";translation,mitochondrial translation,cytoplasmic translation",";RNA binding,structural constituent of ribosome",3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,24.83469582,18.48837852,29.2053566,13.8241806,21.4434166,25.5598278,17.2394352,16.70063591
3.01E-05,Zbtb8os,Protein archease;Protein archease;Isoform 2 of Protein archease,B2KGA7;Q505B7;Q505B7-2,B2KGA7_MOUSE;ARCH_MOUSE;ARCH_MOUSE,";extracellular exosome,tRNA-splicing ligase complex;",";tRNA splicing, via endonucleolytic cleavage and ligation;",";molecular_function,metal ion binding;",2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,7.419753551,5.932723522,8.098171234,6.767701626,6.237285614,8.204622269,7.222474575,9.396162033
1.84E-06,Rpe,Ribulose-phosphate 3-epimerase,B2KGF0;Q8VEE0,B2KGF0_MOUSE;RPE_MOUSE,";cytosol,extracellular exosome",";carbohydrate metabolic process,pentose-phosphate shunt,pentose-phosphate shunt, non-oxidative branch,pentose catabolic process,cellular carbohydrate metabolic process",";ribulose-phosphate 3-epimerase activity,identical protein binding,protein homodimerization activity,metal ion binding",2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,24.4195385,24.33498001,16.74035263,23.34127808,17.22533035,12.08937645,32.19695663,32.03162003
3.48E-71,Hnrnpk,Heterogeneous nuclear ribonucleoprotein K;Heterogeneous nuclear ribonucleoprotein K;Isoform 2 of Heterogeneous nuclear ribonucleoprotein K;Isoform 3 of Heterogeneous nuclear ribonucleoprotein K,B2M1R6;P61979;P61979-2;P61979-3,B2M1R6_MOUSE;HNRPK_MOUSE;HNRPK_MOUSE;HNRPK_MOUSE,";nuclear chromatin,podosome,nucleoplasm,cytoplasm,focal adhesion,membrane,extracellular matrix,cell projection,extracellular exosome,catalytic step 2 spliceosome;;",";transcription from RNA polymerase II promoter,mRNA processing,RNA splicing,regulation of low-density lipoprotein particle clearance,negative regulation of apoptotic process,positive regulation of low-density lipoprotein particle receptor biosynthetic process,positive regulation of transcription from RNA polymerase II promoter,negative regulation of mRNA splicing, via spliceosome,positive regulation of receptor-mediated endocytosis,regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;;",";RNA polymerase II core promoter proximal region sequence-specific DNA binding,transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding,RNA binding,protein binding,protein domain specific binding,identical protein binding,cadherin binding;;",24,25,22,25,23,23,25,24,27,27,27,27,27,27,27,27,753.1097412,1672.647461,711.9668579,1545.868286,757.4928589,847.1612549,2063.467529,1737.677979
1.09E-48,Zbed5;Zbed5;Chchd2,MCG130675;Protein Zbed5 (Fragment);Coiled-coil-helix-coiled-coil-helix domain-containing protein 2,B2RPU8;D3Z5B1;Q9D1L0,B2RPU8_MOUSE;D3Z5B1_MOUSE;CHCH2_MOUSE,"nucleoplasm,mitochondrion;;nucleus,mitochondrion,mitochondrial intermembrane space","regulation of transcription from RNA polymerase II promoter,biological_process;;transcription, DNA-templated,mitochondrion organization,positive regulation of transcription from RNA polymerase II promoter,regulation of cellular response to hypoxia","RNA polymerase II transcription factor activity, sequence-specific DNA binding,DNA binding;;transcription factor binding,sequence-specific DNA binding",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,160.4333038,133.6891632,144.1987305,77.49835968,148.2580414,160.6100159,122.5210037,148.0901642
9.32E-07,Cad,CAD protein;Isoform 2 of CAD protein;CAD protein;CAD protein,B2RQC6;B2RQC6-2;E9QAI5;G3UWN2,PYR1_MOUSE;PYR1_MOUSE;E9QAI5_MOUSE;G3UWN2_MOUSE,"nucleus,nucleoplasm,cytoplasm,cytosol,membrane,nuclear matrix,neuronal cell body,terminal bouton,protein complex,extracellular exosome;;;","urea cycle,liver development,'de novo' pyrimidine nucleobase biosynthetic process,UTP biosynthetic process,arginine biosynthetic process,glutamine metabolic process,heart development,female pregnancy,lactation,response to amine,drug metabolic process,peptidyl-threonine phosphorylation,citrulline biosynthetic process,response to caffeine,animal organ regeneration,response to insulin,response to testosterone,cellular response to drug,response to starvation,'de novo' UMP biosynthetic process,protein autophosphorylation,response to cortisol,cellular response to epidermal growth factor stimulus;;;","UTP binding,aspartate carbamoyltransferase activity,carbamoyl-phosphate synthase (ammonia) activity,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,dihydroorotase activity,protein kinase activity,ATP binding,zinc ion binding,amino acid binding,enzyme binding,identical protein binding;;;",1,4,2,3,1,1,5,4,5,5,5,5,5,5,5,5,4.382568836,4.555840969,4.849820614,9.78378582,4.549320221,3.91998148,12.95493793,4.121800423
4.80E-05,Strn3,Striatin-3,B2RQS1;Q9ERG2,B2RQS1_MOUSE;STRN3_MOUSE,";nucleus,nucleoplasm,cytoplasm,Golgi apparatus,plasma membrane,dendrite,neuronal cell body,protein complex,protein phosphatase type 2A complex",";negative regulation of transcription from RNA polymerase II promoter,response to estradiol,negative regulation of intracellular estrogen receptor signaling pathway,negative regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter",";transcription factor activity, sequence-specific DNA binding,calmodulin binding,protein complex binding,protein phosphatase 2A binding,armadillo repeat domain binding",2,4,5,3,2,4,5,4,6,6,6,6,6,6,6,6,10.01359749,14.73651123,16.54225922,11.78280163,8.58794117,9.584169388,20.90542984,12.86131573
1.73E-06,Myo18a,Myo18a protein;Unconventional myosin-XVIIIa;Unconventional myosin-XVIIIa;Unconventional myosin-XVIIIa;Isoform 1 of Unconventional myosin-XVIIIa;Isoform 4 of Unconventional myosin-XVIIIa;Isoform 6 of Unconventional myosin-XVIIIa,B2RRE2;E9QAX2;K3W4L0;Q9JMH9;Q9JMH9-1;Q9JMH9-4;Q9JMH9-6,B2RRE2_MOUSE;E9QAX2_MOUSE;K3W4L0_MOUSE;MY18A_MOUSE;MY18A_MOUSE;MY18A_MOUSE;MY18A_MOUSE,";;;Golgi membrane,endoplasmic reticulum-Golgi intermediate compartment,trans-Golgi network,cytoskeleton,brush border,membrane,myosin complex,actomyosin;;;",";;;Golgi organization,cell migration,actomyosin structure organization,regulation of macrophage activation,negative regulation of apoptotic process,Golgi vesicle budding,positive regulation of protein secretion,Golgi ribbon formation,asymmetric Golgi ribbon formation,positive regulation of opsonization;;;",";;;RNA binding,ATP binding,ADP binding,actin filament binding;;;",17,23,15,9,21,14,22,20,30,30,30,30,30,30,30,30,40.09670639,56.05615997,47.23360825,39.27884674,42.43848419,42.80561447,65.85605621,50.78771973
3.35E-05,Gnai1,Guanine nucleotide-binding protein G(i) subunit alpha-1,B2RSH2,GNAI1_MOUSE,"intracellular,nucleus,nucleolus,cytoplasm,lysosomal membrane,centrosome,heterotrimeric G-protein complex,plasma membrane,midbody,membrane raft,extracellular exosome,cell cortex region","transport,cell cycle,G-protein coupled receptor signaling pathway,adenylate cyclase-modulating G-protein coupled receptor signaling pathway,regulation of cAMP-mediated signaling,negative regulation of synaptic transmission,cell division,regulation of mitotic spindle organization,cellular response to forskolin,positive regulation of protein localization to cell cortex","magnesium ion binding,G-protein coupled receptor binding,GTPase activity,signal transducer activity,protein binding,GTP binding,GDP binding,G-protein beta/gamma-subunit complex binding,G-protein coupled serotonin receptor binding,GTPase activating protein binding",5,2,3,2,4,5,1,2,5,5,5,5,5,5,5,5,19.05457497,17.35248184,23.26620102,13.18545341,18.60547829,20.05288124,15.64466858,14.23706722
1.34E-07,Cgnl1,Cingulin-like 1;Cingulin-like protein 1;Isoform 4 of Cingulin-like protein 1;Isoform 5 of Cingulin-like protein 1,B2RSU6;Q6AW69;Q6AW69-4;Q6AW69-5,B2RSU6_MOUSE;CGNL1_MOUSE;CGNL1_MOUSE;CGNL1_MOUSE,";bicellular tight junction,actin cytoskeleton,myosin complex,apical junction complex;;",";actin filament organization,negative regulation of small GTPase mediated signal transduction;;",";molecular_function,motor activity;;",10,10,8,2,10,9,13,11,16,16,16,16,16,16,16,16,47.20415115,40.85927582,44.54109955,33.89091492,47.33390808,42.65573502,45.40310669,40.7603035
9.68E-07,Plxnb2,Plexin-B2,B2RXS4,PLXB2_MOUSE,"integral component of plasma membrane,cell surface,extracellular exosome","neural tube closure,regulation of protein phosphorylation,homophilic cell adhesion via plasma membrane adhesion molecules,negative regulation of cell adhesion,neuroblast proliferation,brain development,regulation of cell shape,positive regulation of neuron projection development,regulation of GTPase activity,positive regulation of axonogenesis,semaphorin-plexin signaling pathway,regulation of neuron migration","protein binding,semaphorin receptor activity",10,13,12,14,13,11,15,14,16,16,16,16,16,16,16,16,43.71025848,47.61738205,45.29670715,72.69159698,41.90143585,47.55195999,57.36536407,50.19491959
5.17E-14,Rbm25,RNA-binding protein 25,B2RY56,RBM25_MOUSE,"spliceosomal complex,cytoplasm,nuclear speck","regulation of alternative mRNA splicing, via spliceosome,mRNA processing,apoptotic process,RNA splicing,regulation of apoptotic process",mRNA binding,4,4,4,4,4,4,5,4,6,6,6,6,6,6,6,6,306.9750977,421.1228333,293.2990112,432.57547,379.6245728,288.8075562,460.3197937,353.9858093
1.81E-49,Mup17,Major urinary protein 17,B5X0G2,MUP17_MOUSE,"cellular_component,extracellular region","transport,biological_process","molecular_function,transporter activity,pheromone binding,small molecule binding",24,43,26,33,26,23,42,41,43,43,43,43,43,43,43,43,1655.407349,47142.13281,2473.773682,11426.74707,1774.844116,1291.320435,39166.13672,31655.62695
1.56E-69,Flna,"Filamin, alpha;Filamin-A",B7FAU9;Q8BTM8,B7FAU9_MOUSE;FLNA_MOUSE,";nucleus,nucleolus,cytoplasm,trans-Golgi network,cytosol,plasma membrane,brush border,cell-cell junction,focal adhesion,cell cortex,actin cytoskeleton,membrane,Z disc,growth cone,extracellular matrix,Myb complex,actin filament bundle,extracellular exosome,filamentous actin",";angiogenesis,epithelial to mesenchymal transition,blood vessel remodeling,heart morphogenesis,adenylate cyclase-inhibiting dopamine receptor signaling pathway,negative regulation of neuron projection development,negative regulation of transcription from RNA polymerase I promoter,actin cytoskeleton organization,regulation of cell migration,actin cytoskeleton reorganization,regulation of actin filament bundle assembly,protein localization to cell surface,negative regulation of protein catabolic process,positive regulation of transcription factor import into nucleus,negative regulation of apoptotic process,receptor clustering,positive regulation of I-kappaB kinase/NF-kappaB signaling,negative regulation of sequence-specific DNA binding transcription factor activity,wound healing, spreading of cells,early endosome to late endosome transport,establishment of protein localization,cell-cell junction organization,protein stabilization,cytoplasmic sequestering of protein,actin crosslink formation,cilium morphogenesis,platelet aggregation,semaphorin-plexin signaling pathway,protein localization to plasma membrane,mitotic spindle assembly,positive regulation of substrate adhesion-dependent cell spreading,positive regulation of potassium ion transmembrane transport,regulation of membrane repolarization during atrial cardiac muscle cell action potential,regulation of membrane repolarization during cardiac muscle cell action potential,positive regulation of integrin-mediated signaling pathway",";G-protein coupled receptor binding,RNA binding,actin binding,signal transducer activity,protein kinase C binding,protein binding,transcription factor binding,potassium channel regulator activity,Rho GTPase binding,Ral GTPase binding,kinase binding,small GTPase binding,Fc-gamma receptor I complex binding,protein homodimerization activity,ion channel binding,cadherin binding,Rac GTPase binding,actin filament binding,GTPase binding",98,113,89,120,83,95,123,124,129,129,129,129,129,129,129,129,212.6027832,935.5893555,186.8316193,1465.911865,180.2705231,256.1573792,1308.6875,914.1566772
1.22E-09,Abi1,Abl interactor 1;Abl interactor 1;Abl interactor 1;Abl interactor 1;Abl interactor 1;Abl interactor 1;Abl interactor 1;Isoform 2 of Abl interactor 1;Isoform 3 of Abl interactor 1;Isoform 4 of Abl interactor 1;Isoform 5 of Abl interactor 1,B7ZCU0;B7ZCU2;B7ZCU3;B7ZCU4;B7ZCU5;J3QNK8;Q8CBW3;Q8CBW3-2;Q8CBW3-3;Q8CBW3-4;Q8CBW3-5,B7ZCU0_MOUSE;B7ZCU2_MOUSE;B7ZCU3_MOUSE;B7ZCU4_MOUSE;B7ZCU5_MOUSE;J3QNK8_MOUSE;ABI1_MOUSE;ABI1_MOUSE;ABI1_MOUSE;ABI1_MOUSE;ABI1_MOUSE,";;;;;;intracellular,nucleus,cytoskeleton,postsynaptic density,lamellipodium,cell junction,filopodium,growth cone,SCAR complex,cell leading edge,neuron projection,postsynaptic membrane,extracellular exosome;;;;",";;;;;;somitogenesis,actin polymerization or depolymerization,peptidyl-tyrosine phosphorylation,megakaryocyte development,dendrite morphogenesis,positive regulation of protein tyrosine kinase activity,lamellipodium morphogenesis;;;;",";;;;;;protein binding,SH3 domain binding,protein tyrosine kinase activator activity,protein complex binding,cadherin binding;;;;",5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,25.4370079,43.61010742,20.22117996,42.24046326,28.11143494,24.9827919,55.66709518,34.12741852
0.000143906,Xpnpep3,Probable Xaa-Pro aminopeptidase 3,B7ZMP1,XPP3_MOUSE,"mitochondrion,extracellular exosome","glomerular filtration,protein processing","aminopeptidase activity,manganese ion binding",2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,17.16032791,4.943695545,23.82060242,12.35308838,28.83955193,6.882800579,11.138134,6.562324047
3.87E-24,Col14a1,Collagen alpha-1(XIV) chain;Collagen alpha-1(XIV) chain;Collagen alpha-1(XIV) chain;Isoform 2 of Collagen alpha-1(XIV) chain,B7ZNH7;K3W4R4;Q80X19;Q80X19-2,B7ZNH7_MOUSE;K3W4R4_MOUSE;COEA1_MOUSE;COEA1_MOUSE,";;collagen trimer,interstitial matrix,extracellular space,extracellular exosome,extracellular matrix;",";;ventricular cardiac muscle tissue development,cell adhesion,collagen fibril organization,homeostasis of number of cells within a tissue,regulation of cell growth involved in cardiac muscle cell development;",;;RNA binding;,31,35,23,45,23,33,45,41,48,48,48,48,48,48,48,48,103.1407852,157.5794983,82.17709351,626.3256836,92.48933411,129.2817078,343.8483276,262.0103149
2.29E-11,Nap1l4,Nap1l4 protein;Nucleosome assembly protein 1-like 4,B7ZNL2;Q78ZA7,B7ZNL2_MOUSE;NP1L4_MOUSE,";nucleus,cytoplasm",;nucleosome assembly,";RNA binding,nucleosome binding",9,7,7,7,8,7,8,9,10,10,10,10,10,10,10,10,54.64733887,62.15939331,47.98341751,75.74986267,49.09132385,46.65493011,77.35565186,67.14479065
2.66E-27,Tpm1,Tpm1 protein,B7ZNL3,B7ZNL3_MOUSE,,,,11,13,11,12,12,11,14,13,15,15,15,15,15,15,15,15,87.28541565,235.2674561,96.30046082,292.7041931,101.9951324,54.3949585,332.5794983,257.675293
2.70E-20,Mup14,Protein Mup14 (Fragment),B8JI96,B8JI96_MOUSE,,,,2,5,3,5,3,2,4,5,5,5,5,5,5,5,5,5,217.083847,6019.08252,407.6681824,2181.509033,221.4539642,181.3106842,5006.630371,5462.644043
5.54E-46,Cfb;Gm20547;Cfb,Complement factor B;Protein Gm20547;Complement factor B,B8JJM5;B8JJN0;P04186,B8JJM5_MOUSE;B8JJN0_MOUSE;CFAB_MOUSE,";;extracellular space,extracellular exosome,blood microparticle",";proteolysis;proteolysis,complement activation, alternative pathway,cell proliferation",;serine-type endopeptidase activity;serine-type endopeptidase activity,17,20,15,26,14,17,24,15,27,27,27,27,27,27,27,27,60.25473404,79.73416901,50.34705353,375.3627319,47.22835541,68.8631897,128.692749,71.37095642
2.36E-05,Tjp1,Tight junction protein ZO-1,B9EHJ3;P39447,B9EHJ3_MOUSE;ZO1_MOUSE,";nucleus,cytoplasm,cytosol,plasma membrane,cell-cell junction,adherens junction,cell-cell adherens junction,gap junction,bicellular tight junction,cell surface,intercalated disc,membrane,basolateral plasma membrane,apical plasma membrane,apicolateral plasma membrane,cell junction,I band,protein complex,apical junction complex,apical part of cell,intercellular canaliculus,occluding junction",";blastocyst formation,sensory perception of sound,response to lipopolysaccharide,response to drug,negative regulation of vascular permeability,response to ethanol,response to magnetism,cellular response to glucose stimulus,establishment of endothelial intestinal barrier",";protein binding,calmodulin binding,protein C-terminus binding,protein domain specific binding,cadherin binding,connexin binding",4,14,3,7,7,3,16,16,18,18,18,18,18,18,18,18,14.37618256,16.6382122,11.97996998,13.42832375,12.72917652,12.473526,29.82178879,16.86359596
2.95E-06,Cers2,Ceramide synthase 2 (Fragment);Ceramide synthase 2 (Fragment);Ceramide synthase 2 (Fragment);Ceramide synthase 2,D3YTM0;D3Z0Z2;D3Z4M2;Q924Z4,D3YTM0_MOUSE;D3Z0Z2_MOUSE;D3Z4M2_MOUSE;CERS2_MOUSE,";;;endoplasmic reticulum,endoplasmic reticulum membrane,membrane,integral component of membrane,nuclear membrane",";;;sphingolipid biosynthetic process,ceramide biosynthetic process,negative regulation of Schwann cell migration,negative regulation of Schwann cell proliferation involved in axon regeneration",";;;DNA binding,sphingosine N-acyltransferase activity",2,2,1,2,2,3,2,2,3,3,3,3,3,3,3,3,20.53096008,17.83012962,14.63904858,27.52463531,19.53129578,22.65698814,24.6061821,27.99711227
3.68E-25,Gimap4,GTPase IMAP family member 4,D3YTN4,D3YTN4_MOUSE,,,,10,13,9,10,12,10,13,13,13,13,13,13,13,13,13,13,44.219841,57.23861313,51.83080292,36.28358459,55.09405899,46.36507034,84.59564972,64.03990936
7.57E-09,Hnrnpdl,Heterogeneous nuclear ribonucleoprotein D-like;Heterogeneous nuclear ribonucleoprotein D-like (Fragment);Heterogeneous nuclear ribonucleoprotein D-like,D3YTQ3;F6VQH5;Q9Z130,D3YTQ3_MOUSE;F6VQH5_MOUSE;HNRDL_MOUSE,";;nucleus,nucleoplasm,cytoplasm,extracellular exosome",";;transcription, DNA-templated,regulation of transcription, DNA-templated,regulation of gene expression,mRNA metabolic process",";;DNA binding,double-stranded DNA binding,single-stranded DNA binding,RNA binding,poly(A) binding,poly(G) binding",1,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,28.45198059,87.6263504,28.6625061,52.26797485,27.4836731,40.72739029,108.6013718,91.10827637
