PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.Quantity,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.Quantity,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.Quantity,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.Quantity,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.Quantity,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.Quantity,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.Quantity,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.Quantity
Acss3,"Acyl-CoA synthetase short-chain family member 3, mitochondrial;Isoform 2 of Acyl-CoA synthetase short-chain family member 3, mitochondrial",Q14DH7;Q14DH7-2,ACSS3_MOUSE,mitochondrion;,"biological_process,metabolic process;","molecular_function,acetate-CoA ligase activity,ATP binding;",2.79E-41,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,32.81302643,3.182208061,36.52765274,6.598856449,20.35012627,6.00118494,4.513419151,18.87026596
Hnrnpab,Heterogeneous nuclear ribonucleoprotein A/B,Q20BD0;Q80XR6;Q99020,Q20BD0_MOUSE;Q80XR6_MOUSE;ROAA_MOUSE,";;nucleus,nucleoplasm,cytoplasm,intracellular ribonucleoprotein complex,RNA polymerase II transcription factor complex",";;negative regulation of transcription from RNA polymerase II promoter,epithelial to mesenchymal transition,transcription, DNA-templated,positive regulation of transcription, DNA-templated",";;RNA binding,protein binding,transcription factor activity, sequence-specific DNA binding,sequence-specific DNA binding",8.73E-60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,186.3252411,478.8119507,173.4879303,456.0164795,195.0331116,568.7523193,503.9284058,166.9986267
Hsdl2,Hydroxysteroid dehydrogenase-like protein 2,Q2TPA8,HSDL2_MOUSE,"mitochondrion,peroxisome,membrane","biological_process,oxidation-reduction process","molecular_function,oxidoreductase activity",3.30E-43,7,7,7,7,7,5,5,7,7,7,7,7,7,5,5,7,89.65287018,58.73152161,117.3042755,73.51448822,79.50468445,45.74939346,38.50623703,102.9849091
Mup3,"MCG15829, isoform CRA_a",Q3KQQ2,Q3KQQ2_MOUSE,,,,8.22E-48,9,15,10,15,7,15,15,8,9,15,10,15,7,15,15,8,25.99001312,604.0236206,21.49328232,603.1613159,25.01177597,921.8219604,185.9428406,19.6365242
Eci2,"Enoyl-CoA delta isomerase 2, mitochondrial;Enoyl-CoA delta isomerase 2, mitochondrial;Isoform 2 of Enoyl-CoA delta isomerase 2, mitochondrial",Q3TCD4;Q9WUR2;Q9WUR2-2,Q3TCD4_MOUSE;ECI2_MOUSE;ECI2_MOUSE,";nucleoplasm,mitochondrion,peroxisome,peroxisomal matrix,membrane,intracellular membrane-bounded organelle;",";fatty acid beta-oxidation,fatty acid catabolic process;",";fatty-acyl-CoA binding,dodecenoyl-CoA delta-isomerase activity,receptor binding;",1.89E-44,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,26.34109116,9.968094826,25.76128006,15.74706078,24.74308205,10.20830727,3.163968563,19.36596489
Hp1bp3,Heterochromatin protein 1-binding protein 3;Isoform 2 of Heterochromatin protein 1-binding protein 3;Heterochromatin protein 1-binding protein 3,Q3TEA8;Q3TEA8-2;Z4YKB8,HP1B3_MOUSE;HP1B3_MOUSE;Z4YKB8_MOUSE,"nucleosome,nucleus,chromosome,nuclear speck;;","nucleosome assembly,regulation of transcription, DNA-templated,regulation of cell proliferation,heterochromatin organization,cellular response to hypoxia,regulation of nucleus size;;","DNA binding,nucleosome binding;;",1.05E-50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,46.94571686,83.76064301,51.742836,105.078125,51.98871994,107.3840561,69.8116684,42.23907471
Myl12b,Myosin regulatory light chain 12B,Q3THE2,ML12B_MOUSE,"stress fiber,brush border,myosin II complex,Z disc,apical part of cell,extracellular exosome,cell cortex region","regulation of cell shape,platelet aggregation","calcium ion binding,myosin heavy chain binding",5.32E-55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,346.0514526,969.8757935,351.2182922,813.0134888,259.3612976,1155.553345,935.850708,329.3839417
Gmps,GMP synthase [glutamine-hydrolyzing],Q3THK7,GUAA_MOUSE,cytosol,"GMP biosynthetic process,glutamine metabolic process","GMP synthase activity,GMP synthase (glutamine-hydrolyzing) activity,ATP binding,pyrophosphatase activity",1.17E-14,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,48.94171143,95.60150146,21.16040039,61.00948715,29.50319481,83.09931183,31.91584587,29.61816597
Echdc2,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial",Q3TLP5,ECHD2_MOUSE,mitochondrion,fatty acid beta-oxidation,enoyl-CoA hydratase activity,1.20E-52,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,243.6877747,135.5441437,288.6072693,83.37805939,204.0660706,78.85475159,71.30554962,243.5327454
Pdia6,Protein disulfide-isomerase A6,Q3TML0,Q3TML0_MOUSE,,,,1.03E-51,10,9,9,10,10,9,10,9,10,9,9,10,10,9,10,9,155.0234222,254.3197327,153.7742157,238.6292114,182.562149,276.1061096,360.597168,126.7952652
Nek7,Serine/threonine-protein kinase Nek7,Q3TN15;Q9ES74,Q3TN15_MOUSE;NEK7_MOUSE,";spindle pole,nucleoplasm,cytoplasm,microtubule organizing center",";protein phosphorylation,positive regulation of telomere maintenance via telomerase,positive regulation of telomerase activity,positive regulation of telomere capping",";protein serine/threonine kinase activity,protein binding,ATP binding,metal ion binding",3.92E-22,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,13.85540104,22.12454224,13.71808529,15.44656944,14.47411919,19.25335503,14.76826191,7.284218788
Xylb,Xylulose kinase,Q3TNA1,XYLB_MOUSE,"cytoplasm,extracellular exosome","xylulose metabolic process,D-xylose metabolic process,carbohydrate phosphorylation","xylulokinase activity,ATP binding",4.19E-49,11,11,11,11,11,10,10,11,11,11,11,11,11,10,10,11,438.3175049,263.5620422,466.3903809,282.3938599,475.2523804,219.0364075,80.21903229,464.0001221
Entpd5,Ectonucleoside triphosphate diphosphohydrolase 5,Q3TQC7;Q9WUZ9,Q3TQC7_MOUSE;ENTP5_MOUSE,";endoplasmic reticulum,extracellular exosome",";protein N-linked glycosylation,cell proliferation,regulation of phosphatidylinositol 3-kinase signaling,cell growth,positive regulation of glycolytic process,ATP metabolic process,'de novo' posttranslational protein folding",";guanosine-diphosphatase activity,nucleoside-diphosphatase activity,uridine-diphosphatase activity",9.07E-59,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,81.05166626,77.07359314,103.8020554,91.89971924,73.59413147,49.15483475,85.41070557,89.07247162
Dnpep,Aspartyl aminopeptidase,Q3TVK3;Q9Z2W0,Q3TVK3_MOUSE;DNPEP_MOUSE,";extracellular region,nucleus,cytoplasm,cytosol,blood microparticle",";proteolysis,peptide metabolic process",";zinc ion binding,identical protein binding,metalloaminopeptidase activity",8.13E-56,7,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,48.44055176,61.06684875,61.0904541,75.09339142,47.81556702,87.97223663,73.85575867,35.9764595
Uap1l1,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,Q3TW96,UAP1L_MOUSE,cytosol,UDP-N-acetylglucosamine biosynthetic process,UDP-N-acetylglucosamine diphosphorylase activity,7.88E-62,13,13,13,13,13,13,11,13,13,13,13,13,13,13,11,13,181.6959229,183.4311218,181.721405,238.9962921,204.9837036,221.5063782,104.1588058,167.4014587
Ptgr2,Prostaglandin reductase 2;Prostaglandin reductase 2;Isoform 2 of Prostaglandin reductase 2,Q3TXN1;Q8VDQ1;Q8VDQ1-2,Q3TXN1_MOUSE;PTGR2_MOUSE;PTGR2_MOUSE,";mitochondrion,cytosol,extracellular exosome;",";prostaglandin metabolic process,cyclooxygenase pathway,oxidation-reduction process;",";13-prostaglandin reductase activity,15-oxoprostaglandin 13-oxidase activity,zinc ion binding;",1.51E-48,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,116.0199509,97.95909119,126.6451416,77.76152802,101.9618149,73.68852997,35.73065567,104.5759354
Psmd1,26S proteasome non-ATPase regulatory subunit 1,Q3TXS7,PSMD1_MOUSE,"proteasome complex,nucleus,proteasome regulatory particle, base subcomplex,membrane,proteasome accessory complex,proteasome storage granule,extracellular exosome","regulation of protein catabolic process,proteasome-mediated ubiquitin-dependent protein catabolic process,regulation of catalytic activity","protein binding,enzyme regulator activity,endopeptidase activity",1.17E-58,10,11,8,11,9,11,10,10,10,11,8,11,9,11,10,10,54.42353439,77.12402344,54.08169937,68.37569427,54.42196274,84.17453766,67.98240662,49.83078766
Khsrp,Far upstream element-binding protein 2,Q3U0V1,FUBP2_MOUSE,"nucleoplasm,cytosol,cytoplasmic stress granule,membrane","transcription, DNA-templated,regulation of transcription, DNA-templated,mRNA processing,mRNA catabolic process,RNA splicing,miRNA metabolic process,regulation of mRNA stability,negative regulation of nitric oxide biosynthetic process,mRNA transport,positive regulation of mRNA catabolic process,3'-UTR-mediated mRNA destabilization,cellular response to cytokine stimulus,regulation of miRNA metabolic process","DNA binding,RNA binding,mRNA binding,mRNA 3'-UTR AU-rich region binding",6.44E-53,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,60.89304352,125.6983948,60.27691269,111.7211838,69.65620422,174.2008514,111.3787613,51.39636612
Fam213a,Redox-regulatory protein FAM213A,Q3U125;Q9CYH2,Q3U125_MOUSE;F213A_MOUSE,";cytoplasm,mitochondrion,extracellular exosome",";regulation of osteoclast differentiation,oxidation-reduction process,cellular oxidant detoxification",;antioxidant activity,3.38E-53,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,187.2910156,159.0100861,235.256073,148.3047028,145.6492004,134.4087982,130.3461456,201.0534363
Rars2,"Probable arginine--tRNA ligase, mitochondrial",Q3U186,SYRM_MOUSE,"mitochondrion,mitochondrial matrix","arginyl-tRNA aminoacylation,mitochondrial translation","RNA binding,arginine-tRNA ligase activity,ATP binding",3.74E-19,2,2,2,2,2,2,Filtered,2,2,2,2,2,2,2,Filtered,2,11.29820347,6.216385365,8.610116005,9.354615211,14.44565487,4.313189983,Filtered,1.392378688
Ddb1,DNA damage-binding protein 1,Q3U1J4,DDB1_MOUSE,"nuclear chromosome, telomeric region,extracellular space,nucleus,nucleoplasm,cytoplasm,cullin-RING ubiquitin ligase complex,Cul4A-RING E3 ubiquitin ligase complex,Cul4B-RING E3 ubiquitin ligase complex,protein complex,extracellular exosome,Cul4-RING E3 ubiquitin ligase complex","nucleotide-excision repair,cellular response to DNA damage stimulus,proteasomal protein catabolic process,Wnt signaling pathway,protein ubiquitination,histone H2A monoubiquitination,protein ubiquitination involved in ubiquitin-dependent protein catabolic process,negative regulation of apoptotic process,proteasome-mediated ubiquitin-dependent protein catabolic process,positive regulation of viral genome replication,positive regulation of protein catabolic process,positive regulation by virus of viral protein levels in host cell,interaction with symbiont,UV-damage excision repair,regulation of mitotic cell cycle phase transition,positive regulation of viral release from host cell","damaged DNA binding,protein binding,protein binding, bridging,protein complex binding,WD40-repeat domain binding,cullin family protein binding",5.22E-55,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,7,35.97454453,65.94861603,30.2634716,62.05416107,29.0174675,81.72093964,71.3425293,31.7376442
Hspa4,Heat shock 70 kDa protein 4,Q3U2G2,Q3U2G2_MOUSE,,,,2.83E-55,24,23,24,24,23,24,22,24,24,23,24,24,23,24,22,24,71.27468109,101.7632599,66.80230713,109.5327911,77.46912384,129.1691132,98.44450378,67.80735779
Serhl,Serine hydrolase-like protein,Q3U3G8;Q9EPB5,Q3U3G8_MOUSE;SERHL_MOUSE,";mitochondrion,peroxisome,cytoplasmic vesicle,perinuclear region of cytoplasm",;,;hydrolase activity,3.72E-26,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,50.27561569,12.67509747,49.4980278,20.48036957,39.12519455,13.66348839,25.95485115,40.36390305
Bckdha,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",Q3U3J1,Q3U3J1_MOUSE,,,,7.16E-42,8,8,8,7,8,6,7,8,8,8,8,7,8,6,7,8,78.08887482,26.81106377,76.62281799,26.54932976,56.21315765,23.39902687,46.92106247,69.51313782
Pyroxd2,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2,Q3U4I7,PYRD2_MOUSE,intracellular,oxidation-reduction process,oxidoreductase activity,5.82E-43,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.2358532,14.91856956,13.90060425,4.763495445,7.585552692,8.906400681,9.541430473,8.781586647
Ddx17,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 17, isoform CRA_a;Probable ATP-dependent RNA helicase DDX17",Q3U741;Q501J6,Q3U741_MOUSE;DDX17_MOUSE,";nucleus,nucleolus,cytoplasm,cytosol,membrane,nuclear speck",";alternative mRNA splicing, via spliceosome,regulation of alternative mRNA splicing, via spliceosome,epithelial to mesenchymal transition,regulation of transcription from RNA polymerase II promoter,rRNA processing,RNA secondary structure unwinding,miRNA metabolic process,intracellular estrogen receptor signaling pathway,androgen receptor signaling pathway,gene silencing by RNA,myoblast differentiation,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,defense response to virus,pri-miRNA transcription from RNA polymerase II promoter,regulation of skeletal muscle cell differentiation",";transcription coactivator activity,RNA binding,ATP-dependent RNA helicase activity,protein binding,ATP binding",2.04E-38,8,8,6,8,6,8,7,8,8,8,6,8,6,8,7,8,14.86465645,40.44214249,15.48456192,38.92323685,16.3313446,49.80833435,35.88363647,11.61383533
Esyt1,Extended synaptotagmin-1,Q3U7R1,ESYT1_MOUSE,"endoplasmic reticulum,plasma membrane,membrane,integral component of endoplasmic reticulum membrane,intrinsic component of endoplasmic reticulum membrane,intracellular membrane-bounded organelle,organelle membrane contact site",lipid transport,"protein binding,lipid binding,identical protein binding,metal ion binding",1.49E-58,9,11,9,11,11,11,10,6,9,11,9,11,11,11,10,6,14.81331253,46.62527084,11.06309128,41.181427,20.42301559,59.59292984,84.93601227,7.677806377
Xpnpep1,"X-prolyl aminopeptidase (Aminopeptidase P) 1, soluble, isoform CRA_b;Xaa-Pro aminopeptidase 1",Q3UE92;Q6P1B1,Q3UE92_MOUSE;XPP1_MOUSE,";cytoplasm,cytosol,extracellular exosome",";proteolysis,bradykinin catabolic process",";aminopeptidase activity,manganese ion binding,protein homodimerization activity,metalloaminopeptidase activity",4.24E-48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,149.2820892,145.0503387,173.912262,151.2351837,134.5346832,121.6402283,58.4666481,166.7171021
Puf60,Poly(U)-binding-splicing factor PUF60;Isoform 2 of Poly(U)-binding-splicing factor PUF60;Isoform 3 of Poly(U)-binding-splicing factor PUF60,Q3UEB3;Q3UEB3-2;Q3UEB3-3,PUF60_MOUSE,"nucleoplasm,cell junction,intracellular ribonucleoprotein complex,cyclin-dependent protein kinase activating kinase holoenzyme complex;;","transcription, DNA-templated,regulation of transcription, DNA-templated,mRNA processing,apoptotic process,RNA splicing;;","DNA binding,RNA binding,identical protein binding,cadherin binding;;",1.06E-33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.11316109,20.09230042,17.49305344,24.18525887,17.4739933,32.0595665,29.27314377,12.42904472
